作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书,检索原句
200510111523200786,韩国,女,200510,我看流行歌曲,70,75,65,46,74,319,C,不用再谈谁听什么。
200105550523250057,韩国,女,200105,一封写给父母的信,70,70,79,68,70,345,C,所以我更对不起您们。
200307109523200342,韩国,女,200307,绿色食品与饥饿,65,70,46,41,58,266,未参加,"因为，{CD在}世界上有许多国家，有一些国家不够粮食{CJX}，粮食不足会影响到人的生存{CC饥饿}，比[C]如[BD,]非洲等等，这些{CC这[C]种}国家因粮食不足而导致{CC造[C]成}许多人{CD的}死亡。"
200209550523250976,韩国,女,200209,如何解决“代沟”问题,70,65,72,74,64,331,C,所[C]以我们知道代沟问题多么的重要。
200307217523100030,韩国,男,200307,绿色食品与饥饿,65,60,40,33,56,237,未参加,可是，我们应该想一想这是对的还[C]是错的。
200510302523100028,韩国,男,200510,我看流行歌曲,80,65,65,46,64,308,C,这时候如果听一听流行歌曲，就不会感到孤独无聊[C]。
200510111523201032,韩国,女,200510,我看流行歌曲,75,80,58,46,67,317,C,所以我不但更容易学习汉语，而且更容易了解中国文化。{CQ因为}
200510302523100219,韩国,男,200510,我看流行歌曲,65,65,72,48,77,311,C,“萝[Pluo]卜[Pbo]白菜，各有所爱”[BC。]。[BC”]
200307201523100015,韩国,男,200307,绿色食品与饥饿,65,65,59,49,87,309,C,在现在的[C]社会中，仍然存在着许多吃不饱饭的[C]人。
199505104523200068,韩国,女,199505,记对我影响最大的一个人,50,70,62,67,49,281,未参加,对我影响最大的人是谁？
200005108523200702,韩国,女,200005,关于用自然之声取代噪声的建议,65,70,67,72,65,325,C,现在社会的各种各样的污染中噪声污染也越来越严重，很多人情绪不安，整天脑里不清醒，晚上睡着{CJX}不觉等等对身体造成很大的危害，在这种情况下，如果给人们带来自然声的话，人们的生活更是活力充满，噪声污染造成的很多问题可能会一扫而光{CC一了百了}。
199904124523200407,韩国,女,199904,如何面对挫折,60,65,70,57,50,285,C,我想，好象我的人生到这儿结束了。
200307302523200073,韩国,女,200307,绿色食品与饥饿,70,60,62,56,73,306,C,比如[BD，]畸[B奇]形[B型]儿，很多妇女们都不愿意生儿育女，也有在成长的阶[B介]段变成畸[B奇]形[B型]儿的。
200307302523100093,韩国,男,200307,绿色食品与饥饿,70,60,64,51,61,291,未参加,这[C]不是短浅{CC近[C]视}的看，就是到很长远{CC2远[C]的地方}考虑{CJX}地{CC的}。
200510302523200102,韩国,女,200510,我看流行歌曲,60,50,37,34,50,211,未参加,这样的话听众随便自己想。P}
200405109523200372,韩国,女,200405,吸烟对个人健康和公众利益的影响,50,65,69,46,57,268,未参加,好奇心比[C]较强{CC多}的青少年如果看到一位抽烟者会感到{CJ-zhuy他}{CJ-zy很}帅，[BC。]那么他们马上学习{CC学到}这[C]种情况开始抽烟。{CP可是，最近[C]我看到很多人开始不吸烟。看来为了自己的健康的缘故，[BC。]去做运[C]动保护自己[C]的健康[C]，[BC。]去做对自己身体[B休]有好处的东西。P}
200105550523250186,韩国,女,200105,一封写给父母的信,60,70,60,51,54,280,未参加,当[F當]时写的{CC得}内容差不多都是“我很辛苦”[BQ，]台湾很热，我身体不好！
200307217523200040,韩国,女,200307,绿色食品与饥饿,65,65,38,33,44,229,未参加,绿色食品的问题不是它一个的问题，[BC。]{CQ要}
200209550523250098,韩国,女,200209,如何解决“代沟”问题,65,60,66,62,50,286,C,所以他们和他们自己的子女关系也不太好。
199605550523290006,韩国,女,199605,由“三个和尚没水喝”想到的……,75,75,63,51,61,315,C,当我阅读完这段短文之后，我从内心中产生{CC2起}了很大的念头{CC观念}。
200104124523200158,韩国,女,200104,一封写给父母的信,70,90,58,35,56,302,未参加,4月1日
200307302523100107,韩国,男,200307,绿色食品与饥饿,65,65,70,54,58,296,C,如果很多人吃绿色食品的话，那么挨饿的人可能增多。
200105550523250058,韩国,女,200105,一封写给父母的信,75,70,82,70,58,344,B,家里都平平安安吗？
200105550523150372,韩国,男,200105,一封写给父母的信,70,75,36,39,45,254,未参加,爸妈你们知道明天是什么日子{CC2日}吗？
200405109523200799,韩国,女,200405,吸烟对个人健康和公众利益的影响,75,95,90,83,99,436,A,有很多青少年犯罪都是从吸烟[B咽]开始的。P}
199605104523100046,韩国,男,199605,由“三个和尚没水喝”想到的……,55,75,52,63,65,295,未参加,他只有一个人孤零零{CQ地}过日子，所以无论什么事情都自己{CD做主}做。
200209550523250041,韩国,女,200209,如何解决“代沟”问题,60,60,48,42,44,236,未参加,“代沟”的问题是很必然的事。
200510302523200242,韩国,女,200510,我看流行歌曲,70,60,56,32,37,240,未参加,最近在韩国发生了一件很大的事，一个演[B寅]唱会上死了十二个人。
200209550523250264,韩国,女,200209,如何解决“代沟”问题,70,65,66,71,54,312,C,因为父母年代的人想外国人没几个干净的，不能对话，不能幸福地生活{CC活}下去。
200104124523200140,韩国,女,200104,一封写给父母的信,70,75,36,37,47,254,未参加,但[BD，]我就是担[B但]心你们的身体嘛。
200105550523250085,韩国,女,200105,一封写给父母的信,65,70,49,25,49,244,未参加,天气那么热，我最近没有味口儿。
200307201523200088,韩国,女,200307,绿色食品与饥饿,65,60,67,38,58,271,未参加,有的人不管价格高、低，就要绿色食品。{CP可是一般的收入不高的人买不到越数量小越贵的绿色食品。P}
200510111523100895,韩国,男,200510,我看流行歌曲,55,60,37,50,52,235,未参加,我觉得很多人喜欢流行歌曲，其中年轻人特别喜欢流行歌曲。
200209550523150901,韩国,男,200209,如何解决“代沟”问题,70,65,33,49,38,241,未参加,就是，父母时代人体验[B险]子女生活，相反子女时代人也体验[B险]父母时代人的生活，当然需要很长时间。
200405109523200754,韩国,女,200405,吸烟对个人健康和公众利益的影响,70,65,64,58,59,302,C,有些医学研究表明，间接吸烟比直接吸烟对身体的影响更不好。
200307109523100231,韩国,男,200307,绿色食品与饥饿,65,80,56,51,64,304,未参加,如果别的发[C]展或穷的国家也向发[C]达[C]国家学习的话，在这世界上{CC里}可以消灭掉饥饿{CC挨饿}也能保护环境。
200307109523200199,韩国,女,200307,绿色食品与饥饿,70,75,72,49,76,331,C,"所以,人们在争论,到底是饥饿还[C]是[C][BQ“]绿色食品[BQ”]{CJ-wy更重要}。[BC.]"
200105550523250302,韩国,女,200105,一封写给父母的信,65,70,33,49,51,254,未参加,一直到现在。
200105550523150054,韩国,男,200105,一封写给父母的信,70,65,58,58,49,286,C,除了这种职业以外，还有许多职业，可是“时{CD间}不再来{CJX}，机不可失”我要把我的青春为我们的老百[B白]姓服务{CJba}，这样的人生对我来说，还有{CQ对}我们祖国来说有好处。
200307205523200153,韩国,女,200307,绿色食品与饥饿,65,60,80,51,79,318,未参加,生产植物的最大障[Pzang]碍[Pai]是许多昆虫，[BC.]这个呢[BQ，]发现天敌[C]的话{CJ-zy就}没问题了。
200510111523101098,韩国,男,200510,我看流行歌曲,75,85,67,63,72,355,C,从第三[B了]者来看。
200307109523200604,韩国,女,200307,绿色食品与饥饿,75,75,75,59,56,330,C,吃了加化肥和农药的食品的确对我们不好，但我们能够吃饱就已[B以]经很幸[B辛]福{CD的}了，至少不会饿死。
200105550523150292,韩国,男,200105,一封写给父母的信,70,75,74,77,81,366,B,前几天妈妈给我打电话说，爸爸最近要新开汽车销售店，忙得不得了。
200307205523200061,韩国,女,200307,绿色食品与饥饿,70,65,67,38,76,302,未参加,我认为[C]有两种办法可以解决问题。
200510302523200080,韩国,女,200510,我看流行歌曲,70,90,60,59,79,351,C,看了这种事件以后，我就不太喜欢流行的歌曲和歌星。
200209550523150965,韩国,男,200209,如何解决“代沟”问题,65,65,60,62,56,292,C,”我也以前这样说过。
200307302523200028,韩国,女,200307,绿色食品与饥饿,85,70,67,70,76,359,C,但这种食品的产量比较少。[BC，]
200105550523150396,韩国,男,200105,一封写给父母的信,70,70,36,51,56,271,未参加,他的性格{CC心情}{CJ-zy很}好。
200105550523250157,韩国,女,200105,一封写给父母的信,80,70,63,61,63,327,C,其实我每天下决心对爸爸、[BC。]妈妈一定要孝顺一点儿。
200104124523200252,韩国,女,200104,一封写给父母的信,60,65,58,18,54,238,未参加,爸爸、[BC，]妈妈我来中国已经四年多了，我在这儿学到{CQ了}很多东西。{CJ-zhuy我}
199604123523200316,韩国,女,199604,如何看待“安乐死”,60,55,48,64,49,257,未参加,可是我说的不是不想活所以想自杀[BQ，]我不同意[B义]。
200105550523150121,韩国,男,200105,一封写给父母的信,70,70,58,44,58,288,C,当我和妹妹处于困难时，你们每次都给了我们这么大的帮助，所以我们生活的时候感到幸福。
200105550523250123,韩国,女,200105,一封写给父母的信,75,70,55,56,61,306,C,我年轻还有时间，但我越成熟，妈妈越衰老，我对此太可惜。
199412104523200678,韩国,女,199412,记对我影响最大的一个人,55,60,68,46,49,259,未参加,突然我妈妈去世了。
200307217523200010,韩国,女,200307,绿色食品与饥饿,65,65,83,70,84,351,C,因此能够满足于人们的食欲才能顾别的东西。
200209550523250059,韩国,女,200209,如何解决“代沟”问题,75,65,72,71,74,344,B,这种代沟问题日益严重的关键{CC问题}在于两方不愿了解[C]对方的立场。
200405109523100383,韩国,男,200405,吸烟对个人健康和公众利益的影响,70,65,69,56,67,313,C,这样的话，不仅仅损害{CC2害}自己的健康，还会损害{CC2害}他人的健康。
200405109523200625,韩国,女,200405,吸烟对个人健康和公众利益的影响,85,65,45,62,48,294,未参加,我[C]小时候父母因为工作很忙而把我[C]托付{CC2托}在奶奶家。
199804123523100188,韩国,男,199804,学习汉语的苦与乐,70,60,36,57,62,270,未参加,有的时候去商店买东西，[BC。]可是不知道那个东西的名字，那时[B是]我感到痛苦。
200105550523150155,韩国,男,200105,一封写给父母的信,65,60,33,63,47,251,未参加,我知道您们不满意在那里上班{CC从事}。
200510111523201622,韩国,女,200510,我看流行歌曲,80,75,65,56,69,336,C,总之，对我来说，流行歌曲是好朋友，所以我很喜欢听流行歌曲。
200307201523200006,韩国,女,200307,绿色食品与饥饿,60,60,48,41,38,229,未参加,那时候，我们[C]人类的环[B坏]境问题可以都
200209550523150220,韩国,男,200209,如何解决“代沟”问题,70,60,63,67,48,293,C,所以，为了[C]解决“代沟”，两代都[C]要努力学对方{CC相对}的长处{CC好处}。
200307217523200102,韩国,女,200307,绿色食品与饥饿,65,65,83,62,81,340,C,虽然24个小时的短时间，但我们可以体会到饥饿的感觉。
199412104523200685,韩国,女,199412,记对我影响最大的一个人,70,75,70,61,78,343,C,她为了让弟{CJcd}妹{CJcd}好好读书{CC学}，自己却上职业高中了。
200209550523250245,韩国,女,200209,如何解决“代沟”问题,70,70,85,67,70,350,C,我劝家长[C]和孩子多多接触，对话。
200307201523200042,韩国,女,200307,绿色食品与饥饿,60,65,48,27,64,247,未参加,通常人们把用未经污染的农产品加工的食品叫做“绿色食品”，我认为吃“绿色食品”和不挨饿都是{CC有}两面的。
200510111523201570,韩国,女,200510,我看流行歌曲,70,75,53,59,82,328,C,我认为现代人们忙于上班、学习等等，所以他们需要缓[B暖[C]]解压力的东西。
200510111523201630,韩国,女,200510,我看流行歌曲,60,80,49,52,72,300,未参加,首先，流行歌曲让人们{CJX}可以放松一下。
200307302523200007,韩国,女,200307,绿色食品与饥饿,70,65,78,75,90,364,C,我想这两个问题都不能忽视。
200405109523100381,韩国,男,200405,吸烟对个人健康和公众利益的影响,65,90,67,66,65,344,C,从吸烟者的角度来看，停[C]止吸烟[C]行为是很[C]难的，但如果看过[C]关于禁烟的广告[BQ，]或知道{CC供[B公]给}吸烟[C]{CQ的}后果以及引起各种各样疾病{CC2病}的人，自己心里[B理]自然会明白。
199605104523200098,韩国,女,199605,由“三个和尚没水喝”想到的……,65,45,71,56,54,270,未参加,但是人的欲望无边。
200307206523200071,韩国,女,200307,绿色食品与饥饿,65,65,78,51,64,307,C,但是依我看还是{CJX}世界上最重要的{CD就是}人的生命。[BC.]
200307217523200087,韩国,女,200307,绿色食品与饥饿,65,55,72,59,56,289,C,这样，两个都是我们得解决的问题。
200510302523200225,韩国,女,200510,我看流行歌曲,60,65,35,42,64,249,未参加,有时候我不开心就听他们的歌，那么就好点了。
200510111523100019,韩国,男,200510,我看流行歌曲,65,70,63,52,47,283,C,这样的看法特别不好因为爱[C]好呢[BD！]没有什么好不好的。
200105550523250009,韩国,女,200105,一封写给父母的信,65,70,60,68,56,305,C,我已经年纪也{CJX}不小{CQ了}，但还没有工作，还没有男朋友。
200307109523200100,韩国,女,200307,绿色食品与饥饿,65,65,75,51,70,310,C,第二，提供[B共]给这[C]些国家新的农业技术。
200105550523250455,韩国,女,200105,一封写给父母的信,65,70,58,49,63,291,C,祝你们[L]健康！
200209550523250821,韩国,女,200209,如何解决“代沟”问题,70,65,45,52,48,266,未参加,他们对生活方式[B试]，对事物或问题{CC想法}的看法等存在着不同的地方。
200405109523100570,韩国,男,200405,吸烟对个人健康和公众利益的影响,85,65,62,50,55,306,C,再加上，很[C]多青少年看吸烟者吸烟的样子，就觉得他们很有风度{CC风格}，模仿他们{CJX}开始[B如]吸烟。
200209550523250177,韩国,女,200209,如何解决“代沟”问题,65,70,60,74,84,339,C,其次，双方都要有宽容，尊敬的态度{CC心情}。
